Leverkusen,2,6486,139.0346820809248555
Mülheim an der Ruhr,2,6452,109.8252032520325203
Wetzlar,1,6439,138.8279569892473118
Kempten (Allgäu),1,6346,34.3333333333333333
Wolfsburg,1,6282,62.0180180180180180
Salzgitter,1,6261,96.6545454545454545
Goslar,2,6230,68.4382022471910112
Nordhausen,3,6135,62.6153846153846154
Rosenheim,1,6102,101.1428571428571429
Lüdenscheid,6,6095,38.5153846153846154
Schweinfurt,1,6053,68.0126582278481013
Gütersloh,6,6038,88.6029411764705882
Eschweiler,6,5986,58.3899371069182390
Amberg,1,5921,38.3921568627450980
Pirna,2,5842,134.4810126582278481
Stade,2,5824,64.4230769230769231
Straubing,1,5792,51.4411764705882353
Reutlingen,1,5761,85.6065573770491803
Neubrandenburg,1,5729,33.1525423728813559
Schwäbisch Hall,2,5710,52.4041095890410959
Jülich,6,5698,71.2098765432098765
Schwäbisch Gmünd,2,5681,51.5876288659793814
Lindau (Bodensee),2,5662,67.1230769230769231
Kleve,6,5597,79.1372549019607843
Halberstadt,3,5585,48.6060606060606061
Cheb,2,5583,30.1190476190476190
Leer (Ostfriesland),2,5535,91.4857142857142857
Zwickau,1,5491,70.7846153846153846
Recklinghausen,6,5414,114.0816326530612245
Merseburg,3,5374,102.7857142857142857
Wolfenbüttel,2,5306,68.5084745762711864
Sigmaringen,2,5170,107.2800000000000000
Cuxhaven,2,5147,438.9361702127659574
Norden (Ostfriesland),2,5139,66.2708333333333333
Neuwied,5,5097,92.6292134831460674
Friedrichshafen,1,5064,102.2363636363636364
Lörrach,1,5048,87.1792452830188679
Naumburg (Saale),3,5027,142.3207547169811321
Bad Kreuznach,2,4982,61.9230769230769231
Dachau,2,4908,173.5128205128205128
Wismar,2,4878,37.9245283018867925
Moers,6,4858,115.2000000000000000
Hameln,3,4834,62.5849056603773585
Esslingen am Neckar,2,4791,64.0205479452054795
Oberstdorf,2,4784,31.9069767441860465
Rudolstadt,3,4783,45.8800000000000000
Kaufbeuren,1,4775,35.8285714285714286
Hemer,6,4708,45.9905660377358491
Stendal,3,4603,39.1071428571428571
Ilmenau,2,4557,37.3428571428571429
Saarlouis,2,4471,95.9402985074626866
Unna,6,4433,43.3589743589743590
Limburg an der Lahn,3,4365,79.2708333333333333
Greiz,2,4325,35.5405405405405405
Viersen,6,4293,83.6764705882352941
Landau in der Pfalz,3,4280,65.6428571428571429
Landau in der Pfalz,5,4280,65.6428571428571429
Rendsburg,2,4262,52.9512195121951220
Aue (Sachsen),2,4237,116.6226415094339623
Lemgo,6,4227,103.2962962962962963
Heinsberg,6,4226,67.8985507246376812
Wesel,6,4223,155.9298245614035088
Freital,2,4195,72.6267605633802817
Euskirchen,6,4182,68.6406250000000000
Neustadt an der Weinstraße,5,4164,97.1967213114754098
Suhl,3,4118,24.8222222222222222
Sondershausen,2,4108,54.4838709677419355
Helmstedt,2,4072,63.8484848484848485
Gunzenhausen,2,4056,50.1369863013698630
Kulmbach,3,4023,41.7826086956521739
Eckernförde,2,3990,39.8205128205128205
Bad Homburg vor der Höhe,2,3967,90.4698795180722892
Neustrelitz,2,3904,36.0384615384615385
Bensheim,2,3887,48.5614035087719298
Pirmasens,2,3837,36.8518518518518519
Eberswalde,2,3834,35.5714285714285714
Zittau,2,3830,52.1428571428571429
Hattingen,6,3827,31.1395348837209302
Roth,2,3814,59.8947368421052632
Güstrow,2,3790,46.2916666666666667
Offenburg,1,3771,109.2592592592592593
Aalen,2,3748,105.7073170731707317
Arnstadt,2,3736,39.7333333333333333
Warburg,6,3722,44.3018867924528302
Göppingen,2,3701,62.5384615384615385
Friedberg (Hessen),3,3692,142.7291666666666667
Bingen am Rhein,2,3680,97.9027777777777778
Mühlhausen/Thüringen,3,3651,17.5277777777777778
Rottweil,2,3647,77.9285714285714286
Neumünster,1,3644,26.8372093023255814
Rastatt,2,3642,132.7272727272727273
Schmallenberg,6,3641,78.4838709677419355
Homburg,2,3640,67.1025641025641026
Homburg,3,3640,67.1025641025641026
Annaberg-Buchholz,2,3597,310.3939393939393939
Bad Honnef,6,3582,64.0076923076923077
Bottrop,2,3575,38.2745098039215686
Olpe,6,3567,34.7837837837837838
Frankenthal (Pfalz),2,3562,36.0689655172413793
Höxter,6,3543,109.8000000000000000
Cham (Oberpfalz),2,3520,95.2592592592592593
Sonneberg,2,3476,34.7407407407407407
Füssen,2,3469,71.4827586206896552
Radevormwald,6,3457,19.8947368421052632
Husum,2,3454,126.0000000000000000
Bruchsal,2,3440,61.2500000000000000
Gummersbach,6,3341,22.2558139534883721
Eilenburg,2,3319,58.7714285714285714
Grimma,2,3293,75.1333333333333333
Prenzlau,2,3282,95.0000000000000000
Apolda,2,3278,46.6000000000000000
Brühl (Rheinland),6,3261,44.5813953488372093
Zweibrücken,3,3260,60.4482758620689655
Meschede,6,3246,50.6097560975609756
Hilden,6,3194,28.9259259259259259
Weilburg,2,3171,69.4800000000000000
Parchim,2,3168,19.5714285714285714
Königswinter,6,3165,68.7351351351351351
Coesfeld,6,3161,90.0000000000000000
Lippstadt,6,3141,62.4444444444444444
Itzehoe,2,3124,60.1162790697674419
Neunkirchen (Saar),2,3115,31.8750000000000000
Siegburg,6,3113,128.3333333333333333
Northeim,2,3107,24.1818181818181818
Wernigerode,2,3091,18.3600000000000000
Stolberg (Rheinland),6,3086,43.1363636363636364
Weißenburg in Bayern,2,3081,28.6590909090909091
Salzwedel,2,3073,39.0000000000000000
Villingen-Schwenningen,1,3071,51.9411764705882353
Landsberg am Lech,2,3060,53.0000000000000000
Rheine,6,3060,35.3333333333333333
Delmenhorst,3,3058,24.5000000000000000
Bad Hersfeld,3,3044,189.5384615384615385
Boppard,2,3026,42.0000000000000000
Löbau,2,3005,37.6800000000000000
Velbert,6,3003,15.7200000000000000
Hürth,6,3002,98.8409090909090909
Uelzen,2,2987,139.4285714285714286
Peine,2,2977,100.4000000000000000
Werl,6,2975,20.1538461538461538
Deggendorf,1,2969,17.4705882352941176
Nördlingen,2,2969,38.6071428571428571
Neuruppin,2,2967,38.9411764705882353
Einbeck,2,2953,25.6774193548387097
Schmalkalden,2,2951,41.6875000000000000
Kronach,2,2950,50.0740740740740741
Lübbecke,6,2942,100.1190476190476190
Bocholt,6,2926,19.6562500000000000
Ludwigslust,2,2914,66.7272727272727273
Andernach,2,2911,84.9142857142857143
Büdingen,2,2902,59.8695652173913043
Oranienburg,2,2901,193.0000000000000000
Erkelenz,6,2889,29.4000000000000000
Weißenfels,2,2886,24.5789473684210526
Soltau,2,2860,62.5600000000000000
Dillenburg,2,2855,51.0000000000000000
Bergheim,6,2822,47.9444444444444444
Schneeberg (Erzgebirge),2,2822,45.4500000000000000
Riesa,2,2816,59.1818181818181818
Neumarkt in der Oberpfalz,1,2802,25.1764705882352941
Eutin,2,2799,27.8750000000000000
Tuttlingen,2,2795,117.1578947368421053
Nordhorn,3,2781,15.5000000000000000
Gifhorn,2,2754,33.7333333333333333
Teltow,2,2728,52.0000000000000000
Holzminden,2,2716,65.6875000000000000
Hoyerswerda,1,2697,36.3333333333333333
Calw,2,2689,169.9411764705882353
Bad Tölz,2,2661,50.9411764705882353
Anklam,2,2656,54.1666666666666667
Alzey,2,2650,46.8235294117647059
Böblingen,2,2646,80.9545454545454545
Fritzlar,2,2641,80.6956521739130435
Hildburghausen,2,2640,100.4705882352941176
Bad Reichenhall,2,2638,40.9523809523809524
Demmin,2,2624,68.1600000000000000
Neu-Ulm,1,2618,402.3250000000000000
St. Wendel,2,2595,19.4210526315789474
Torgau,2,2590,38.8125000000000000
Bad Dürkheim,2,2561,55.5945945945945946
Lohmar,6,2561,47.1500000000000000
Hechingen,2,2556,45.0000000000000000
Weinheim,2,2553,24.9523809523809524
Mayen,2,2546,46.2000000000000000
Grevenbroich,6,2542,43.2962962962962963
Ratingen,6,2542,38.9500000000000000
Dillingen an der Donau,2,2534,50.0800000000000000
Traunstein,1,2533,34.7500000000000000
Geldern,6,2532,14.2222222222222222
Delitzsch,2,2528,57.1578947368421053
Erding,2,2524,8.2631578947368421
Singen (Hohentwiel),2,2516,64.4444444444444444
Hann. Münden,2,2512,498.0000000000000000
Biedenkopf,2,2510,89.5384615384615385
Lich,2,2509,20.1666666666666667
Lichtenfels (Oberfranken),2,2502,38.8000000000000000
Biberach an der Riß,2,2476,134.5833333333333333
Heide (Holstein),2,2473,30.6875000000000000
Kitzingen,2,2468,21.8695652173913043
Meppen,2,2466,128.0476190476190476
Nienburg/Weser,2,2450,27.2857142857142857
Rinteln,2,2443,81.4090909090909091
Starnberg,2,2422,52.2941176470588235
Jever,2,2421,44.9090909090909091
Marl,6,2416,29.2500000000000000
Vechta,2,2416,27.7142857142857143
Jüterbog,2,2409,41.5789473684210526
Pinneberg,4,2397,22.4285714285714286
Günzburg,2,2396,84.2941176470588235
Menden (Sauerland),6,2393,32.8400000000000000
Germersheim,2,2392,111.3571428571428571
Mettmann,6,2388,104.5333333333333333
Borken,6,2384,177.0000000000000000
Aschersleben,2,2383,34.0769230769230769
Dorsten,6,2382,46.6666666666666667
Mosbach,2,2380,92.0000000000000000
Lingen (Ems),3,2378,59.9375000000000000
Lünen,6,2368,25.6153846153846154
Bückeburg,2,2366,40.5000000000000000
Wertheim,2,2366,229.7500000000000000
Tauberbischofsheim,2,2365,93.0000000000000000
Geilenkirchen,6,2364,56.2000000000000000
Altena,6,2362,46.2631578947368421
Herborn,2,2362,176.3333333333333333
Lübben (Spreewald),2,2357,175.6923076923076923
Großenhain,2,2353,23.7272727272727273
Forchheim,2,2348,51.4375000000000000
Schwandorf,2,2342,42.1176470588235294
Gelnhausen,2,2340,176.0000000000000000
Bitburg,5,2336,50.8823529411764706
Donauwörth,2,2333,91.4761904761904762
Steinfurt,6,2326,35.8750000000000000
Diepholz,2,2312,23.4285714285714286
Freudenstadt,2,2306,162.2222222222222222
Radeberg,2,2302,33.6538461538461538
Balingen,2,2299,135.9000000000000000
Nidda,2,2299,40.6363636363636364
Ibbenbüren,6,2289,33.9473684210526316
Rothenburg ob der Tauber,2,2264,24.7692307692307692
Wipperfürth,6,2243,20.2452830188679245
Bad Nauheim,3,2234,24.0370370370370370
Altenkirchen (Westerwald),2,2233,50.0625000000000000
Burghausen,2,2228,32.0000000000000000
Merzig,2,2219,24.8666666666666667
Butzbach,2,2213,33.1538461538461538
Neuburg an der Donau,2,2212,43.7407407407407407
Braunau am Inn,2,2209,81.1428571428571429
Montabaur,5,2189,190.7647058823529412
Kamenz,2,2182,22.7058823529411765
Fürstenfeldbruck,2,2162,40.6842105263157895
Kelheim,2,2155,23.0000000000000000
Bernau bei Berlin,2,2150,18.5000000000000000
Osterode am Harz,2,2148,19.5833333333333333
Heidenheim an der Brenz,2,2147,56.2916666666666667
Sinsheim,2,2141,35.7333333333333333
Spremberg,2,2138,13.3750000000000000
Erbach (Odenwald),2,2134,107.9473684210526316
Schwabach,3,2124,18.0000000000000000
Donaueschingen,2,2119,61.5000000000000000
Nürtingen,2,2111,50.3529411764705882
Dinkelsbühl,2,2110,19.7037037037037037
Melle,2,2110,19.9090909090909091
Guben,2,2106,49.9166666666666667
Langenfeld (Rheinland),6,2100,57.5333333333333333
Crailsheim,2,2089,44.0000000000000000
Winterberg,6,2082,15.2000000000000000
Beeskow,2,2069,69.0000000000000000
Weiden in der Oberpfalz,1,2066,13.7000000000000000
Schwerte,6,2065,13.4000000000000000
Prüm,2,2060,140.6000000000000000
Xanten,6,2060,60.0000000000000000
Döbeln,2,2059,71.8750000000000000
Dieburg,2,2056,60.8823529411764706
Gladbeck,6,2052,39.5714285714285714
Rottenburg am Neckar,2,2045,18.8000000000000000
Idar-Oberstein,5,2040,22.0000000000000000
Rathenow,2,2039,143.6000000000000000
Lüchow (Wendland),2,2038,125.8000000000000000
Bernburg (Saale),2,2021,33.5263157894736842
Warendorf,6,2018,170.6363636363636364
Borna,2,2004,233.1818181818181818
Elmshorn,2,1999,27.6000000000000000
Büren (Westfalen),6,1998,68.2222222222222222
Weingarten (Württemberg),1,1989,71.1000000000000000
Backnang,2,1988,35.4000000000000000
Idstein,2,1987,35.3888888888888889
Leonberg,2,1984,26.2380952380952381
Miltenberg,2,1983,46.9130434782608696
Altötting,2,1982,58.4705882352941176
Syke,2,1974,17.2857142857142857
Bad Oeynhausen,6,1963,30.4210526315789474
Aichach,2,1961,59.4375000000000000
Schwarzenberg/Erzgeb.,2,1959,41.7391304347826087
Heilbad Heiligenstadt,2,1957,22.0000000000000000
Marienberg,2,1955,27.1250000000000000
Emmerich am Rhein,6,1950,32.5833333333333333
Mindelheim,2,1948,23.8000000000000000
Oppenheim,5,1945,32.8333333333333333
Schwedt/Oder,2,1945,23.6250000000000000
Dinslaken,6,1942,37.0588235294117647
Friedberg (Bayern),2,1939,59.4545454545454545
Heppenheim (Bergstraße),2,1936,144.6363636363636364
Ahlen,6,1934,32.3636363636363636
St. Ingbert,2,1932,45.4000000000000000
Clausthal-Zellerfeld,2,1929,95.5652173913043478
Halle (Westf.),6,1926,69.9200000000000000
Sangerhausen,2,1920,20.0000000000000000
Ehingen (Donau),2,1917,38.0000000000000000
Marsberg,6,1915,56.4761904761904762
Neckarsulm,2,1912,34.4705882352941176
Bad Salzuflen,6,1904,60.9545454545454545
Staßfurt,2,1899,22.0000000000000000
Zeitz,2,1896,85.1666666666666667
Bietigheim-Bissingen,2,1895,52.6470588235294118
Sulzbach-Rosenberg,2,1889,30.0625000000000000
Eitorf,6,1886,18.4634146341463415
Kehl,2,1878,66.2222222222222222
Dessau-Roßlau,1,1875,236.0000000000000000
Burg (bei Magdeburg),2,1873,6.7777777777777778
Eschwege,2,1869,170.5454545454545455
Lahr/Schwarzwald,2,1865,11.3333333333333333
Bad Mergentheim,2,1862,18.9090909090909091
Sindelfingen,2,1861,18.8823529411764706
Korbach,2,1849,297.2500000000000000
Luckenwalde,2,1849,16.7500000000000000
Nauen,2,1845,11.0000000000000000
Schorndorf,2,1837,32.0833333333333333
Bad Laasphe,6,1832,33.0666666666666667
Fürstenwalde/Spree,2,1826,16.5000000000000000
Strausberg,2,1814,38.5000000000000000
Cloppenburg,2,1811,30.5000000000000000
Alsfeld,2,1809,25.4347826086956522
Bad Berleburg,6,1808,102.4000000000000000
Wolgast,2,1808,41.0454545454545455
Bad Wildungen,2,1806,25.0000000000000000
Köthen (Anhalt),2,1806,43.3750000000000000
Simmern/Hunsrück,5,1801,37.6666666666666667
Cochem,5,1799,23.7333333333333333
Königstein im Taunus,2,1793,35.4411764705882353
Monschau,6,1787,56.8000000000000000
Ebersberg,2,1785,133.1111111111111111
Regen (Stadt),2,1781,8.6666666666666667
Castrop-Rauxel,6,1779,58.6666666666666667
Bünde,6,1775,44.9047619047619048
Templin,2,1761,734.3333333333333333
Frankenberg (Eder),2,1758,59.0769230769230769
Bogen (Stadt),2,1757,73.7777777777777778
Kempen,6,1754,70.8571428571428571
Schongau,2,1747,40.4000000000000000
Schleiz,2,1740,37.0000000000000000
Rüsselsheim am Main,3,1735,719.7142857142857143
Herrenberg,2,1734,38.2222222222222222
Saarburg,2,1724,127.9230769230769231
Warstein,6,1720,20.7500000000000000
Springe,2,1699,17.5000000000000000
Verden (Aller),2,1699,37.1304347826086957
Lage (Lippe),6,1693,10.7000000000000000
Erftstadt,6,1687,98.2857142857142857
Korschenbroich,6,1682,10.5094339622641509
Attendorn,6,1677,37.3157894736842105
Kusel,5,1675,114.1250000000000000
Oschatz,2,1674,43.7142857142857143
Waldshut-Tiengen,2,1669,87.6666666666666667
Meerbusch,6,1667,51.7500000000000000
Mühldorf am Inn,2,1664,35.5000000000000000
Herten,6,1663,21.8333333333333333
Remagen,5,1663,70.7142857142857143
Bad Salzungen,2,1659,19.1176470588235294
Dülmen,6,1650,34.0000000000000000
Wittmund,2,1641,21.1666666666666667
Engelskirchen,6,1640,17.6086956521739130
Bühl (Baden),2,1638,11.2500000000000000
Buxtehude,2,1635,17.6000000000000000
Wittlich,2,1629,21.4000000000000000
Dippoldiswalde,2,1620,58.0000000000000000
Kamen,6,1619,10.5833333333333333
Duderstadt,2,1616,61.1818181818181818
Papenburg,2,1616,25.6666666666666667
Ahrensburg,4,1613,35.6250000000000000
Pfullendorf,2,1607,27.7142857142857143
Bremervörde,2,1606,37.4615384615384615
Königs Wusterhausen,2,1605,45.7857142857142857
Selb,2,1605,15.8000000000000000
Dillingen/Saar,2,1595,110.6666666666666667
Daun,2,1589,25.9230769230769231
Grünstadt,2,1589,74.1111111111111111
Petershagen,6,1587,62.8888888888888889
Rotenburg (Wümme),2,1586,37.0833333333333333
Haldensleben,2,1585,12.6086956521739130
Forst (Lausitz),2,1584,382.5000000000000000
Wurzen,2,1581,76.4000000000000000
Ettlingen,2,1578,18.1428571428571429
Hennef (Sieg),6,1578,27.9375000000000000
Frechen,6,1576,20.7500000000000000
Schwelm,6,1573,43.7777777777777778
Dormagen,6,1569,12.5000000000000000
Groß-Gerau,2,1566,85.9090909090909091
Schönebeck (Elbe),3,1563,36.1111111111111111
Bad Langensalza,2,1555,9.5000000000000000
Ingelheim am Rhein,2,1553,64.0588235294117647
Homberg (Efze),2,1547,254.0909090909090909
Rietberg,6,1546,54.9285714285714286
Troisdorf,6,1541,67.5555555555555556
Horn-Bad Meinberg,6,1539,521.0000000000000000
Miesbach,2,1536,9.5000000000000000
Birkenfeld (Nahe),5,1534,53.5000000000000000
Porta Westfalica (Stadt),6,1531,91.3846153846153846
Pasewalk,2,1528,13.7500000000000000
Lutherstadt Eisleben,2,1523,56.6875000000000000
Bad Segeberg,2,1522,42.3750000000000000
Hachenburg,5,1521,51.3636363636363636
Rheinberg,6,1519,35.6153846153846154
Lennestadt,6,1518,95.7142857142857143
Münchberg,2,1515,107.0000000000000000
Vlotho,6,1507,51.9523809523809524
Burgdorf (Region Hannover),2,1506,63.2500000000000000
Bretten,2,1505,23.3076923076923077
Waiblingen,2,1504,254.5714285714285714
Wadern,2,1503,94.0000000000000000
Diez,2,1499,88.6315789473684211
Lehrte,2,1498,67.0000000000000000
Tirschenreuth,2,1495,14.8333333333333333
Bad Doberan,2,1488,49.0000000000000000
Eberbach,2,1487,38.5000000000000000
Horb am Neckar,2,1486,24.5555555555555556
Usingen,2,1478,32.5000000000000000
Eisenberg (Thüringen),2,1477,15.3750000000000000
Goch,6,1467,11.1428571428571429
Bad Harzburg,2,1458,71.9000000000000000
Glauchau,2,1456,64.2000000000000000
Pegnitz (Stadt),2,1452,18.8571428571428571
Lauterbach (Hessen),2,1447,150.7692307692307692
Bad Pyrmont,2,1444,37.4000000000000000
Langenhagen,3,1443,10.4000000000000000
Weilheim in Oberbayern,2,1442,13.4000000000000000
Laubach,2,1441,25.1111111111111111
Haan,6,1440,21.0000000000000000
Uslar,2,1440,59.8333333333333333
Künzelsau,2,1436,107.0000000000000000
Alsdorf,6,1433,48.0000000000000000
Neustadt am Rübenberge,2,1433,65.2500000000000000
Schramberg,2,1428,36.6250000000000000
Hammelburg,2,1422,58.8000000000000000
Plettenberg,6,1418,24.6666666666666667
Mittweida,2,1416,105.8000000000000000
Rüdesheim am Rhein,2,1415,58.8500000000000000
Kirchheim unter Teck,2,1409,28.8333333333333333
Bad Windsheim,2,1408,29.6250000000000000
Ellwangen (Jagst),2,1396,41.4444444444444444
Grünberg (Hessen),2,1394,22.8750000000000000
Kerpen,6,1394,31.5000000000000000
Münsingen (Württemberg),2,1390,66.0000000000000000
Blieskastel,2,1385,27.1428571428571429
Bernkastel-Kues,5,1383,67.1000000000000000
Leutkirch im Allgäu,2,1383,32.4285714285714286
Schlüchtern,2,1378,54.3076923076923077
Schwetzingen,2,1378,37.5833333333333333
Schleiden,6,1377,107.0000000000000000
Tegernsee (Stadt),2,1365,70.6250000000000000
Bad Arolsen,2,1362,45.0000000000000000
Ennepetal,6,1361,12.3333333333333333
Sömmerda,2,1361,35.0000000000000000
Beckum,6,1357,95.8333333333333333
Bergkamen,6,1357,24.2500000000000000
Walsrode,2,1355,33.7142857142857143
Rheinfelden (Baden),2,1353,86.8484848484848485
Varel,2,1347,6.9230769230769231
Sprockhövel,6,1332,68.0555555555555556
Eisenhüttenstadt,2,1330,57.0000000000000000
Hennigsdorf,2,1327,118.3333333333333333
Sundern (Sauerland),6,1321,352.0000000000000000
Stadthagen,2,1320,49.4444444444444444
Kreuztal,6,1319,38.1818181818181818
Michelstadt,2,1317,45.7333333333333333
Coswig (Sachsen),2,1313,36.7500000000000000
Quakenbrück,2,1311,33.8000000000000000
Datteln,6,1309,14.1428571428571429
Ahaus,6,1307,110.0000000000000000
Blomberg,6,1304,94.5555555555555556
Bad Gandersheim,2,1301,101.0000000000000000
Alzenau,2,1291,81.4444444444444444
Grafenau (Niederbayern),2,1290,134.6666666666666667
Kevelaer,6,1285,86.0000000000000000
Völklingen,2,1283,63.2000000000000000
Bebra,2,1282,93.6000000000000000
Borken (Hessen),2,1277,24.8333333333333333
Herzogenrath,6,1274,86.0000000000000000
Oberursel (Taunus),2,1274,30.1250000000000000
Fellbach,2,1269,8.5555555555555556
Wangen im Allgäu,2,1268,9.6666666666666667
Murnau am Staffelsee,2,1267,52.0000000000000000
Sonthofen,2,1264,13.0000000000000000
Wegberg,6,1263,21.6923076923076923
Finsterwalde,2,1261,23.3333333333333333
Bad Waldsee,2,1257,11.1250000000000000
Langen (Hessen),2,1257,26.0000000000000000
Nagold (Stadt),2,1256,30.1111111111111111
Groß-Umstadt,2,1252,31.2500000000000000
Rheinbach,6,1242,38.6666666666666667
Gladenbach,2,1240,41.5000000000000000
Weil am Rhein,1,1240,28.2000000000000000
Haltern am See,6,1239,68.5454545454545455
Brake (Unterweser),2,1238,4.6666666666666667
Gronau (Westf.),6,1231,11.2500000000000000
Blaubeuren,2,1230,60.9090909090909091
Dingolfing,2,1227,65.3333333333333333
Bad Vilbel,2,1225,38.2222222222222222
Geseke,6,1222,12.6250000000000000
Meinerzhagen,6,1220,30.8571428571428571
Seligenstadt,2,1219,27.0000000000000000
Munster (Örtze),2,1218,33.6666666666666667
Albstadt,2,1215,24.3333333333333333
Markkleeberg,2,1212,44.1250000000000000
Bornheim (Rheinland),6,1209,35.5000000000000000
Norderstedt,4,1208,12.5000000000000000
Lohr am Main,2,1206,87.6428571428571429
